Merchant ID,Merchant Criteria,Merchant Type
X610161762,(UKE) Usaha Kecil,Restaurants
X610161765,(UKE) Usaha Kecil,Restaurants
X610161767,(UKE) Usaha Kecil,Restaurants
X610161759,(UKE) Usaha Kecil,Restaurants
X610121887,(UMI) Usaha Mikro,Education
X615122301,(UMI) Usaha Mikro,Restaurants
X615122294,(UMI) Usaha Mikro,Restaurants
X1010172,(UKE) Usaha Kecil,Restaurants
X201000185,(UKE) Usaha Kecil,Restaurants
X201000187,(UKE) Usaha Kecil,Restaurants
X617125229,(UME) Usaha Menengah,Health Service
X609170250,(UMI) Usaha Mikro,Clothing
X617125053,(UME) Usaha Menengah,Restaurants
X610118044,(UMI) Usaha Mikro,Restaurants
X618141909,(UMI) Usaha Mikro,Restaurants
X618141908,(UMI) Usaha Mikro,Food & Beverages
X610500648,(UBE) Usaha Besar,Restaurants
X610500646,(UBE) Usaha Besar,Restaurants
X609173405,(UMI) Usaha Mikro,Restaurants
X609173407,(UMI) Usaha Mikro,Food & Beverages
X609185908,(UKE) Usaha Kecil,Restaurants
X612124967,(UKE) Usaha Kecil,Restaurants
X614350192,(UKE) Usaha Kecil,Restaurants
X604195933,(UKE) Usaha Kecil,Restaurants
X617125538,(UME) Usaha Menengah,Restaurants
X617125452,(UME) Usaha Menengah,Restaurants
X612085670,(UMI) Usaha Mikro,Restaurants
X617111952,(UME) Usaha Menengah,Restaurants
X610117829,(UMI) Usaha Mikro,Miscellaneous
X603115591,(UMI) Usaha Mikro,Community Agencies
X615122539,(UMI) Usaha Mikro,Miscellaneous
X601182307,(UKE) Usaha Kecil,Miscellaneous
X601182276,(UKE) Usaha Kecil,Miscellaneous
X601187149,(UKE) Usaha Kecil,Supermarket/Grocery Stores
X608100326,(UMI) Usaha Mikro,Computer
X607169358,(UMI) Usaha Mikro,Restaurants
X607169357,(UMI) Usaha Mikro,Restaurants
X607169362,(UMI) Usaha Mikro,Restaurants
X610118052,(UKE) Usaha Kecil,Restaurants
X617125326,(UMI) Usaha Mikro,Health Service
X615121588,(UMI) Usaha Mikro,Restaurants
X610153754,(UMI) Usaha Mikro,Miscellaneous
X617169186,(UKE) Usaha Kecil,Restaurants
X606224119,(UKE) Usaha Kecil,Restaurants
X606224121,(UKE) Usaha Kecil,Restaurants
X606224122,(UKE) Usaha Kecil,Restaurants
X606224123,(UKE) Usaha Kecil,Restaurants
X603208146,(UKE) Usaha Kecil,Restaurants
X615124908,(UKE) Usaha Kecil,Restaurants
X610195172,(UKE) Usaha Kecil,Restaurants
X615121839,(UMI) Usaha Mikro,Restaurants
X610161977,(UKE) Usaha Kecil,Clothing
X610161974,(UKE) Usaha Kecil,Clothing
X610161973,(UKE) Usaha Kecil,Clothing
X610162005,(UKE) Usaha Kecil,Clothing
X610161990,(UKE) Usaha Kecil,Clothing
X610161983,(UKE) Usaha Kecil,Clothing
X610161987,(UKE) Usaha Kecil,Clothing
X610161995,(UKE) Usaha Kecil,Clothing
X610161992,(UKE) Usaha Kecil,Clothing
X603144650,(UMI) Usaha Mikro,Restaurants
X608107423,(UKE) Usaha Kecil,Entertainment
X609172902,(UMI) Usaha Mikro,Food & Beverages
X615121633,(UKE) Usaha Kecil,Restaurants
X608103771,(UMI) Usaha Mikro,Restaurants
X608103774,(UMI) Usaha Mikro,Restaurants
X608103775,(UMI) Usaha Mikro,Restaurants
X607169301,(UMI) Usaha Mikro,Restaurants
X607168997,(UMI) Usaha Mikro,Restaurants
X601187047,(UKE) Usaha Kecil,Restaurants
X601187046,(UKE) Usaha Kecil,Restaurants
X608151576,(UKE) Usaha Kecil,Clothing
X614111546,(UME) Usaha Menengah,Restaurants
X611107028,(UMI) Usaha Mikro,Supermarket/Grocery Stores
X610162014,(UKE) Usaha Kecil,Restaurants
X601118296,(UKE) Usaha Kecil,Restaurants
X606193169,(UKE) Usaha Kecil,Entertainment
X617125290,(UMI) Usaha Mikro,Restaurants
X609172812,(UMI) Usaha Mikro,Restaurants
X609172810,(UMI) Usaha Mikro,Restaurants
X610162019,(UKE) Usaha Kecil,Clothing
X610162021,(UKE) Usaha Kecil,Clothing
X610162022,(UKE) Usaha Kecil,Clothing
X610162023,(UKE) Usaha Kecil,Clothing
X210308987,(UKE) Usaha Kecil,Clothing
X610162027,(UMI) Usaha Mikro,Restaurants
X601182482,(UKE) Usaha Kecil,Miscellaneous
X601182480,(UKE) Usaha Kecil,Miscellaneous
X601182479,(UKE) Usaha Kecil,Miscellaneous
X612124969,(UKE) Usaha Kecil,Restaurants
X610163141,(UKE) Usaha Kecil,Restaurants
X617128639,(UKE) Usaha Kecil,Miscellaneous
X210293866,(UKE) Usaha Kecil,Clothing
X605089534,(UKE) Usaha Kecil,Food & Beverages
X610033749,(UMI) Usaha Mikro,Food & Beverages
X610164505,(UKE) Usaha Kecil,Clothing
X610164506,(UKE) Usaha Kecil,Clothing
X610164512,(UKE) Usaha Kecil,Clothing
X609172539,(UMI) Usaha Mikro,Entertainment
X610157856,(UKE) Usaha Kecil,Restaurants
X609171712,(UMI) Usaha Mikro,Food & Beverages
X616090599,(UMI) Usaha Mikro,Miscellaneous
X614265235,(UMI) Usaha Mikro,Restaurants
X617128645,(UME) Usaha Menengah,Restaurants
X602186985,(UMI) Usaha Mikro,Restaurants
X614265223,(UMI) Usaha Mikro,Restaurants
X614265222,(UMI) Usaha Mikro,Restaurants
X609171241,(UME) Usaha Menengah,Electronic
X602050554,(UMI) Usaha Mikro,Restaurants
X602050559,(UMI) Usaha Mikro,Restaurants
X610164513,(UKE) Usaha Kecil,Clothing
X618141700,(UBE) Usaha Besar,Restaurants
X605090884,(UME) Usaha Menengah,Restaurants
X609172562,(UMI) Usaha Mikro,Food & Beverages
X609171831,(UME) Usaha Menengah,Electronic
X610161744,(UMI) Usaha Mikro,Miscellaneous
X608103815,(UMI) Usaha Mikro,Miscellaneous
X609171134,(UMI) Usaha Mikro,Restaurants
X614304213,(UKE) Usaha Kecil,Miscellaneous
X609171189,(UMI) Usaha Mikro,Food & Beverages
X610501124,(UBE) Usaha Besar,Restaurants
X609171059,(UMI) Usaha Mikro,Supermarket/Grocery Stores
X608168225,(UME) Usaha Menengah,Entertainment
X610195180,(UKE) Usaha Kecil,Restaurants
X610195182,(UKE) Usaha Kecil,Restaurants
X610195186,(UKE) Usaha Kecil,Restaurants
X610195189,(UKE) Usaha Kecil,Restaurants
X610195178,(UKE) Usaha Kecil,Restaurants
X610195181,(UKE) Usaha Kecil,Restaurants
X610195183,(UKE) Usaha Kecil,Restaurants
X610195176,(UKE) Usaha Kecil,Restaurants
X210283990,(UBE) Usaha Besar,Restaurants
X616091573,(UKE) Usaha Kecil,Stationaries/Office
X607167572,(UMI) Usaha Mikro,OTHERS
X210284006,(UBE) Usaha Besar,Restaurants
X609172633,(UMI) Usaha Mikro,Clothing
X610118016,(UKE) Usaha Kecil,Restaurants
X207900763,(UBE) Usaha Besar,Restaurants
X616091640,(UMI) Usaha Mikro,Miscellaneous
X611107575,(UMI) Usaha Mikro,Food & Beverages
X214103715,(UME) Usaha Menengah,Restaurants
X614350194,(UMI) Usaha Mikro,Miscellaneous
X606193086,(UKE) Usaha Kecil,Restaurants
X603164312,(UMI) Usaha Mikro,Restaurants
X617133260,(UMI) Usaha Mikro,Entertainment
X608103830,(UMI) Usaha Mikro,Miscellaneous
X608011386,(UMI) Usaha Mikro,Food & Beverages
X610195194,(UKE) Usaha Kecil,Restaurants
X617133390,(UMI) Usaha Mikro,Telecommunication
X618141647,(UBE) Usaha Besar,Hotels & Motels
X609176714,(UMI) Usaha Mikro,Restaurants
X601073711,(UKE) Usaha Kecil,Restaurants
X614127287,(UMI) Usaha Mikro,Restaurants
X617133049,(UMI) Usaha Mikro,Restaurants
X608107245,(UMI) Usaha Mikro,Miscellaneous
X601501109,(UBE) Usaha Besar,Restaurants
X611093685,(UMI) Usaha Mikro,Community Agencies
X614503804,(UBE) Usaha Besar,Restaurants
X608170534,(UKE) Usaha Kecil,Miscellaneous
X615121181,(UMI) Usaha Mikro,Clothing
X615121178,(UMI) Usaha Mikro,Clothing
X607167544,(UMI) Usaha Mikro,Miscellaneous
X609176689,(UMI) Usaha Mikro,Restaurants
X617133357,(UME) Usaha Menengah,Clothing
X617133361,(UME) Usaha Menengah,Clothing
X601186520,(UKE) Usaha Kecil,Miscellaneous
X601186247,(UKE) Usaha Kecil,Miscellaneous
X612099986,(UMI) Usaha Mikro,Restaurants
X614223559,(UME) Usaha Menengah,Restaurants
X601042437,(UKE) Usaha Kecil,Miscellaneous
X618141591,(UMI) Usaha Mikro,Miscellaneous
X606193050,(UMI) Usaha Mikro,Food & Beverages
X606193060,(UMI) Usaha Mikro,Supermarket/Grocery Stores
X609175540,(UMI) Usaha Mikro,Telecommunication
X618141580,(UMI) Usaha Mikro,Miscellaneous
X608109640,(UMI) Usaha Mikro,Miscellaneous
X608151391,(UMI) Usaha Mikro,Clothing
X608151390,(UMI) Usaha Mikro,Clothing
X602138814,(UKE) Usaha Kecil,Community Agencies
X610164527,(UMI) Usaha Mikro,Miscellaneous
X610164528,(UMI) Usaha Mikro,Miscellaneous
X610164529,(UMI) Usaha Mikro,Miscellaneous
X610164530,(UMI) Usaha Mikro,Miscellaneous
X610164531,(UMI) Usaha Mikro,Miscellaneous
X610164532,(UMI) Usaha Mikro,Miscellaneous
X610164533,(UMI) Usaha Mikro,Miscellaneous
X614317881,(UMI) Usaha Mikro,Restaurants
X607167567,(UME) Usaha Menengah,Restaurants
X601186301,(UKE) Usaha Kecil,Miscellaneous
X609175197,(UMI) Usaha Mikro,Restaurants
X610117274,(UMI) Usaha Mikro,Restaurants
X605075555,(UMI) Usaha Mikro,Restaurants
X209011741,(UMI) Usaha Mikro,Restaurants
X603158405,(UMI) Usaha Mikro,Food & Beverages
X617133722,(UMI) Usaha Mikro,Clothing
X617133724,(UMI) Usaha Mikro,Clothing
X617133726,(UMI) Usaha Mikro,Clothing
X608107441,(UME) Usaha Menengah,Health Service
X609175361,(UMI) Usaha Mikro,Food & Beverages
X607167540,(UMI) Usaha Mikro,Miscellaneous
X214003732,(UME) Usaha Menengah,Restaurants
X605091492,(UMI) Usaha Mikro,Restaurants
X210284097,(UBE) Usaha Besar,Entertainment
X609175109,(UMI) Usaha Mikro,Food & Beverages
X612114235,(UME) Usaha Menengah,Restaurants
X601186495,(UKE) Usaha Kecil,Miscellaneous
X618141557,(UMI) Usaha Mikro,Miscellaneous
X603104556,(UMI) Usaha Mikro,Miscellaneous
X606192993,(UMI) Usaha Mikro,Restaurants
X606192992,(UMI) Usaha Mikro,Restaurants
X616091461,(UMI) Usaha Mikro,Miscellaneous
X616091462,(UMI) Usaha Mikro,Miscellaneous
X602194582,(UMI) Usaha Mikro,Food & Beverages
X610501132,(UBE) Usaha Besar,Restaurants
X603158415,(UME) Usaha Menengah,Food & Beverages
X610501134,(UBE) Usaha Besar,Restaurants
X607167369,(UMI) Usaha Mikro,Restaurants
X210334132,(UBE) Usaha Besar,Food & Beverages
X210338422,(UBE) Usaha Besar,Food & Beverages
X210338463,(UBE) Usaha Besar,Food & Beverages
X617133946,(UMI) Usaha Mikro,Automobiles And Vehicles
X617133987,(UMI) Usaha Mikro,Restaurants
X617133986,(UMI) Usaha Mikro,Restaurants
X617133983,(UMI) Usaha Mikro,Restaurants
X617133980,(UMI) Usaha Mikro,Restaurants
X617133997,(UMI) Usaha Mikro,Miscellaneous
X617133999,(UMI) Usaha Mikro,Miscellaneous
X617133976,(UMI) Usaha Mikro,Restaurants
X617134002,(UMI) Usaha Mikro,Miscellaneous
X610164537,(UMI) Usaha Mikro,Miscellaneous
X608107454,(UKE) Usaha Kecil,Community Agencies
X217109438,(UME) Usaha Menengah,Home Furnishing
X607167356,(UME) Usaha Menengah,Automobiles And Vehicles
X607167361,(UMI) Usaha Mikro,Restaurants
X612125017,(UBE) Usaha Besar,Food & Beverages
X612125015,(UBE) Usaha Besar,Food & Beverages
X612125014,(UBE) Usaha Besar,Food & Beverages
X612125013,(UBE) Usaha Besar,Food & Beverages
X612125012,(UBE) Usaha Besar,Food & Beverages
X612125011,(UBE) Usaha Besar,Food & Beverages
X612125010,(UBE) Usaha Besar,Food & Beverages
X612125009,(UBE) Usaha Besar,Food & Beverages
X612125008,(UBE) Usaha Besar,Food & Beverages
X612125007,(UBE) Usaha Besar,Food & Beverages
X612125006,(UBE) Usaha Besar,Food & Beverages
X612125005,(UBE) Usaha Besar,Food & Beverages
X612125004,(UBE) Usaha Besar,Food & Beverages
X612125003,(UBE) Usaha Besar,Food & Beverages
X612125002,(UBE) Usaha Besar,Food & Beverages
X612125001,(UBE) Usaha Besar,Food & Beverages
X612125000,(UBE) Usaha Besar,Food & Beverages
X612124999,(UBE) Usaha Besar,Food & Beverages
X612124997,(UBE) Usaha Besar,Food & Beverages
X612124996,(UBE) Usaha Besar,Food & Beverages
X612124994,(UBE) Usaha Besar,Food & Beverages
X612124993,(UBE) Usaha Besar,Food & Beverages
X612124992,(UBE) Usaha Besar,Food & Beverages
X612124990,(UBE) Usaha Besar,Food & Beverages
X612124989,(UBE) Usaha Besar,Food & Beverages
X612124988,(UBE) Usaha Besar,Food & Beverages
X612124987,(UBE) Usaha Besar,Food & Beverages
X612124985,(UBE) Usaha Besar,Food & Beverages
X612124984,(UBE) Usaha Besar,Food & Beverages
X612124983,(UBE) Usaha Besar,Food & Beverages
X612124982,(UBE) Usaha Besar,Food & Beverages
X612124981,(UBE) Usaha Besar,Food & Beverages
X612124980,(UBE) Usaha Besar,Food & Beverages
X612124979,(UBE) Usaha Besar,Food & Beverages
X612124977,(UBE) Usaha Besar,Food & Beverages
X612124976,(UBE) Usaha Besar,Food & Beverages
X612124975,(UBE) Usaha Besar,Food & Beverages
X612124974,(UBE) Usaha Besar,Food & Beverages
X612124973,(UBE) Usaha Besar,Food & Beverages
X612124971,(UBE) Usaha Besar,Food & Beverages
X605091516,(UMI) Usaha Mikro,Restaurants
X605091517,(UMI) Usaha Mikro,Restaurants
X605091518,(UMI) Usaha Mikro,Restaurants
X605091519,(UMI) Usaha Mikro,Restaurants
X616092022,(UMI) Usaha Mikro,Miscellaneous
X612125020,(UBE) Usaha Besar,Food & Beverages
X612125018,(UBE) Usaha Besar,Food & Beverages
X607165153,(UMI) Usaha Mikro,Miscellaneous
X612125052,(UBE) Usaha Besar,Food & Beverages
X612125046,(UBE) Usaha Besar,Food & Beverages
X612125062,(UBE) Usaha Besar,Food & Beverages
X612125061,(UBE) Usaha Besar,Food & Beverages
X612125060,(UBE) Usaha Besar,Food & Beverages
X612125059,(UBE) Usaha Besar,Food & Beverages
X612125058,(UBE) Usaha Besar,Food & Beverages
X609178177,(UMI) Usaha Mikro,Telecommunication
X609178176,(UMI) Usaha Mikro,Telecommunication
X210900491,(UBE) Usaha Besar,Restaurants
X614264990,(UMI) Usaha Mikro,Miscellaneous
X605091734,(UKE) Usaha Kecil,Miscellaneous
X615120822,(UME) Usaha Menengah,Entertainment
X601031428,(UMI) Usaha Mikro,Restaurants
X609177866,(UMI) Usaha Mikro,Restaurants
X601186181,(UKE) Usaha Kecil,Miscellaneous
X601186664,(UKE) Usaha Kecil,Miscellaneous
X617134027,(UME) Usaha Menengah,Restaurants
X615120629,(UMI) Usaha Mikro,OTHERS
X214003831,(UMI) Usaha Mikro,Food & Beverages
X609177727,(UMI) Usaha Mikro,Restaurants
X618141463,(UMI) Usaha Mikro,Restaurants
X617134555,(UKE) Usaha Kecil,Home Furnishing
X609177665,(UMI) Usaha Mikro,Food & Beverages
X617133009,(UKE) Usaha Kecil,Miscellaneous
X618141445,(UMI) Usaha Mikro,Miscellaneous
X616092021,(UMI) Usaha Mikro,Entertainment
X603103909,(UMI) Usaha Mikro,Restaurants
X612091993,(UKE) Usaha Kecil,Community Agencies
X617134758,(UME) Usaha Menengah,Miscellaneous
X609177268,(UMI) Usaha Mikro,Food & Beverages
X606192781,(UME) Usaha Menengah,Supermarket/Grocery Stores
X609182834,(UMI) Usaha Mikro,Food & Beverages
X605076264,(UKE) Usaha Kecil,Restaurants
X609182804,(UMI) Usaha Mikro,Food & Beverages
X609182772,(UMI) Usaha Mikro,Restaurants
X617134685,(UMI) Usaha Mikro,Restaurants
X609182685,(UMI) Usaha Mikro,Clothing
X609182684,(UMI) Usaha Mikro,Restaurants
X608084566,(UMI) Usaha Mikro,Miscellaneous
X609182463,(UMI) Usaha Mikro,Restaurants
X608100336,(UMI) Usaha Mikro,Restaurants
X609182416,(UMI) Usaha Mikro,Restaurants
X604190134,(UKE) Usaha Kecil,Food & Beverages
X617135063,(UKE) Usaha Kecil,Restaurants
X608811248,(UMI) Usaha Mikro,Miscellaneous
X609182412,(UMI) Usaha Mikro,Clothing
X618141551,(UMI) Usaha Mikro,Miscellaneous
X214901774,(UBE) Usaha Besar,Restaurants
X603137637,(UMI) Usaha Mikro,Restaurants
X609181811,(UMI) Usaha Mikro,Food & Beverages
X605092508,(UKE) Usaha Kecil,Restaurants
X610169513,(UMI) Usaha Mikro,Miscellaneous
X606192763,(UMI) Usaha Mikro,Entertainment
X609181797,(UMI) Usaha Mikro,Food & Beverages
X610185789,(UMI) Usaha Mikro,Miscellaneous
X610189319,(UMI) Usaha Mikro,Community Agencies
X618141288,(UMI) Usaha Mikro,Food & Beverages
X617134683,(UME) Usaha Menengah,Restaurants
X609181126,(UMI) Usaha Mikro,Restaurants
X609181048,(UMI) Usaha Mikro,Restaurants
X609180737,(UMI) Usaha Mikro,Miscellaneous
X604194335,(UMI) Usaha Mikro,Food & Beverages
X604194281,(UMI) Usaha Mikro,Food & Beverages
